"year","x","y","cbsd","vector","dataset","country","unqId","countryCode"
2012,33.137,0.9345,1,6.6,"B","Uganda",NA,"UGA"
2012,33.4083,1.18783,0,11.1,"B","Uganda",NA,"UGA"
2012,33.36733,1.0125,1,26.3,"B","Uganda",NA,"UGA"
2012,33.37267,0.90633,1,3.3,"B","Uganda",NA,"UGA"
2012,33.43583,0.91683,0,1.4,"B","Uganda",NA,"UGA"
2012,33.43967,0.96817,0,7.3,"B","Uganda",NA,"UGA"
2012,33.00467,0.58683,1,15.7,"B","Uganda",NA,"UGA"
2012,33.47583,1.08717,1,0.7,"B","Uganda",NA,"UGA"
2012,33.53733,1.1025,0,3.7,"B","Uganda",NA,"UGA"
2012,33.558,1.1355,0,5.3,"B","Uganda",NA,"UGA"
2012,33.55367,1.009,1,12.2,"B","Uganda",NA,"UGA"
2012,33.5835,1.07067,1,0.2,"B","Uganda",NA,"UGA"
2012,33.5555,1.021,1,0,"B","Uganda",NA,"UGA"
2012,33.54,0.97133,1,1.2,"B","Uganda",NA,"UGA"
2012,33.517,0.9345,1,3.4,"B","Uganda",NA,"UGA"
2012,33.55367,0.935,1,4.8,"B","Uganda",NA,"UGA"
2012,33.517,0.8917,1,1.4,"B","Uganda",NA,"UGA"
2012,33.50133,0.88433,0,3,"B","Uganda",NA,"UGA"
2012,33.49133,0.89033,0,3.4,"B","Uganda",NA,"UGA"
2012,33.45083,0.9075,0,0.4,"B","Uganda",NA,"UGA"
2012,33.71767,1.15917,1,5.2,"B","Uganda",NA,"UGA"
2012,33.772,1.15483,1,6.8,"B","Uganda",NA,"UGA"
2012,33.817,1.15483,0,34.8,"B","Uganda",NA,"UGA"
2012,33.809,1.18883,0,0.3,"B","Uganda",NA,"UGA"
2012,33.73733,1.18483,0,0.8,"B","Uganda",NA,"UGA"
2012,33.66983,1.15217,0,1.8,"B","Uganda",NA,"UGA"
2012,33.623,1.13517,0,3.1,"B","Uganda",NA,"UGA"
2012,33.66767,1.2045,0,0.5,"B","Uganda",NA,"UGA"
2012,33.6065,1.241,0,14.9,"B","Uganda",NA,"UGA"
2012,33.54033,1.2585,0,3.5,"B","Uganda",NA,"UGA"
2012,33.65717,1.26817,1,1.7,"B","Uganda",NA,"UGA"
2012,33.07067,1.2885,1,12.5,"B","Uganda",NA,"UGA"
2012,33.74033,1.3045,0,3.1,"B","Uganda",NA,"UGA"
2012,33.7845,1.29017,0,2.2,"B","Uganda",NA,"UGA"
2012,33.79183,1.256,0,10.5,"B","Uganda",NA,"UGA"
2012,33.8555,1.24017,0,34.5,"B","Uganda",NA,"UGA"
2012,33.8545,1.2055,0,1.8,"B","Uganda",NA,"UGA"
2012,33.802,1.01883,0,13.2,"B","Uganda",NA,"UGA"
2012,33.719,1.14133,1,10.2,"B","Uganda",NA,"UGA"
2012,33.74267,1.00867,0,4.7,"B","Uganda",NA,"UGA"
2012,30.94603,2.94578,0,0.3,"B","Uganda",NA,"UGA"
2012,30.98549,2.8649,0,2.5,"B","Uganda",NA,"UGA"
2012,31.03352,2.76216,0,0.3,"B","Uganda",NA,"UGA"
2012,30.97575,2.78495,1,0.5,"B","Uganda",NA,"UGA"
2012,30.94718,2.73521,0,0.3,"B","Uganda",NA,"UGA"
2012,30.89283,2.79602,0,0.3,"B","Uganda",NA,"UGA"
2012,30.95995,3.09359,0,0.3,"B","Uganda",NA,"UGA"
2012,31.01906,3.08824,0,0.4,"B","Uganda",NA,"UGA"
2012,31.22799,3.0026,1,1.3,"B","Uganda",NA,"UGA"
2012,31.35435,2.97407,1,1.7,"B","Uganda",NA,"UGA"
2012,31.26376,3.00742,1,0.8,"B","Uganda",NA,"UGA"
2012,31.25031,3.08549,1,0.8,"B","Uganda",NA,"UGA"
2012,31.15793,3.11095,1,1.7,"B","Uganda",NA,"UGA"
2012,31.06646,3.13327,0,0.1,"B","Uganda",NA,"UGA"
2012,31.00186,3.16463,1,0.2,"B","Uganda",NA,"UGA"
2012,30.9722,3.18073,0,0.7,"B","Uganda",NA,"UGA"
2012,30.93974,3.21477,0,0.9,"B","Uganda",NA,"UGA"
2012,30.90162,3.10198,0,2.5,"B","Uganda",NA,"UGA"
2012,30.93297,3.2925,0,0.3,"B","Uganda",NA,"UGA"
2012,30.9541,3.34582,0,1.2,"B","Uganda",NA,"UGA"
2012,30.97214,3.39585,0,0.1,"B","Uganda",NA,"UGA"
2012,31.03118,3.40336,0,0,"B","Uganda",NA,"UGA"
2012,31.03518,3.43908,0,1,"B","Uganda",NA,"UGA"
2012,31.04495,3.49158,0,1.2,"B","Uganda",NA,"UGA"
2012,30.97937,3.49769,0,0.1,"B","Uganda",NA,"UGA"
2012,30.9215,3.50544,0,0.1,"B","Uganda",NA,"UGA"
2012,30.94445,3.42747,0,0.1,"B","Uganda",NA,"UGA"
2012,30.97487,3.43108,0,0.2,"B","Uganda",NA,"UGA"
2012,30.99581,3.47027,1,0.2,"B","Uganda",NA,"UGA"
2012,31.01009,3.50475,0,0.2,"B","Uganda",NA,"UGA"
2012,31.03999,3.54642,0,0.1,"B","Uganda",NA,"UGA"
2012,31.08552,3.56575,0,0,"B","Uganda",NA,"UGA"
2012,31.06612,3.593,0,0.9,"B","Uganda",NA,"UGA"
2012,31.0848,3.52896,0,0.9,"B","Uganda",NA,"UGA"
2012,30.93797,3.45726,0,1,"B","Uganda",NA,"UGA"
2012,30.93816,3.40385,0,0.6,"B","Uganda",NA,"UGA"
2012,30.91535,3.35914,0,0.1,"B","Uganda",NA,"UGA"
2012,30.93607,3.37327,0,0.3,"B","Uganda",NA,"UGA"
2012,30.96632,3.36436,0,0.2,"B","Uganda",NA,"UGA"
2012,31.09701,3.40624,1,3.4,"B","Uganda",NA,"UGA"
2012,31.13018,3.39041,0,0.5,"B","Uganda",NA,"UGA"
2012,31.12765,3.33667,1,0.9,"B","Uganda",NA,"UGA"
2012,31.15476,3.36672,0,0.2,"B","Uganda",NA,"UGA"
2012,31.217,3.34085,1,0,"B","Uganda",NA,"UGA"
2012,31.32064,3.31849,0,0.5,"B","Uganda",NA,"UGA"
2012,31.35722,3.28432,1,0,"B","Uganda",NA,"UGA"
2012,31.30934,3.39878,0,0.2,"B","Uganda",NA,"UGA"
2012,31.25291,3.44145,1,1.2,"B","Uganda",NA,"UGA"
2012,31.19925,3.44472,0,4.1,"B","Uganda",NA,"UGA"
2012,31.14099,3.49332,0,0,"B","Uganda",NA,"UGA"
2012,31.11124,3.52148,0,0.6,"B","Uganda",NA,"UGA"
2012,31.13135,3.55228,0,0.1,"B","Uganda",NA,"UGA"
2012,31.12715,3.58922,0,1.3,"B","Uganda",NA,"UGA"
2012,31.20532,3.58112,0,0.2,"B","Uganda",NA,"UGA"
2012,31.24867,3.64866,0,0.2,"B","Uganda",NA,"UGA"
2012,31.25111,3.52214,0,0.7,"B","Uganda",NA,"UGA"
2012,31.32799,3.53973,0,0.1,"B","Uganda",NA,"UGA"
2012,31.49153,3.57554,0,5.3,"B","Uganda",NA,"UGA"
2012,31.54568,3.59603,0,1.8,"B","Uganda",NA,"UGA"
2012,31.65166,3.62706,0,0.2,"B","Uganda",NA,"UGA"
2012,31.74966,3.64809,0,0.5,"B","Uganda",NA,"UGA"
2012,31.78891,3.69323,0,0.3,"B","Uganda",NA,"UGA"
2012,31.77732,3.72873,0,0.5,"B","Uganda",NA,"UGA"
2012,31.79579,3.6341,0,0.7,"B","Uganda",NA,"UGA"
2012,31.83,3.57325,1,10.7,"B","Uganda",NA,"UGA"
2012,31.88473,3.56399,0,4.5,"B","Uganda",NA,"UGA"
2012,31.92006,3.58796,0,0.6,"B","Uganda",NA,"UGA"
2012,31.90964,3.61915,1,0.9,"B","Uganda",NA,"UGA"
2012,31.95685,3.57321,0,0.2,"B","Uganda",NA,"UGA"
2012,31.75023,3.54268,1,2.7,"B","Uganda",NA,"UGA"
2012,31.71168,3.67443,1,0.6,"B","Uganda",NA,"UGA"
2012,31.67331,3.70765,0,0.6,"B","Uganda",NA,"UGA"
2012,31.64431,3.58412,0,1.8,"B","Uganda",NA,"UGA"
2012,31.65961,3.48773,1,1.8,"B","Uganda",NA,"UGA"
2012,31.56053,3.36126,1,13.6,"B","Uganda",NA,"UGA"
2012,31.5477,3.24748,1,4.4,"B","Uganda",NA,"UGA"
2012,31.48757,3.25199,1,2.5,"B","Uganda",NA,"UGA"
2012,31.46641,3.23108,1,1.1,"B","Uganda",NA,"UGA"
2012,30.85774,2.66964,0,1.6,"B","Uganda",NA,"UGA"
2012,30.86275,2.63988,0,1.4,"B","Uganda",NA,"UGA"
2012,30.83072,2.59105,0,1.1,"B","Uganda",NA,"UGA"
2012,30.82238,2.53369,0,1.3,"B","Uganda",NA,"UGA"
2012,30.84136,2.50685,0,1.6,"B","Uganda",NA,"UGA"
2012,30.89603,2.50295,0,0.2,"B","Uganda",NA,"UGA"
2012,30.94727,2.46829,0,0.9,"B","Uganda",NA,"UGA"
2012,30.99276,2.44408,0,0.7,"B","Uganda",NA,"UGA"
2012,31.02818,2.38579,0,6.1,"B","Uganda",NA,"UGA"
2012,31.06631,2.43643,1,0.9,"B","Uganda",NA,"UGA"
2012,31.16325,2.4843,0,0.4,"B","Uganda",NA,"UGA"
2012,31.20551,2.42264,0,0.2,"B","Uganda",NA,"UGA"
2012,31.18963,2.35448,1,0.7,"B","Uganda",NA,"UGA"
2012,31.21254,2.28136,0,0,"B","Uganda",NA,"UGA"
2012,31.27099,2.24542,0,0.9,"B","Uganda",NA,"UGA"
2012,31.35551,2.31302,0,0.5,"B","Uganda",NA,"UGA"
2012,31.41283,2.35116,0,5.8,"B","Uganda",NA,"UGA"
2012,31.45192,2.50466,1,6.4,"B","Uganda",NA,"UGA"
2012,31.39692,2.65994,0,27,"B","Uganda",NA,"UGA"
2012,31.25392,2.58404,1,0,"B","Uganda",NA,"UGA"
2012,32.0492,0.54014,1,2.4,"B","Uganda",NA,"UGA"
2012,32.10844,0.61441,1,9.8,"B","Uganda",NA,"UGA"
2012,32.19157,1.60364,1,8.6,"B","Uganda",NA,"UGA"
2012,32.24133,1.64804,1,1.1,"B","Uganda",NA,"UGA"
2012,32.27169,1.60033,1,22.9,"B","Uganda",NA,"UGA"
2012,32.3296,1.58403,1,20.7,"B","Uganda",NA,"UGA"
2012,32.45807,1.51762,1,8.1,"B","Uganda",NA,"UGA"
2012,32.45807,1.51742,1,18.6,"B","Uganda",NA,"UGA"
2012,32.50228,1.46807,1,17,"B","Uganda",NA,"UGA"
2012,32.39719,1.34061,0,36.4,"B","Uganda",NA,"UGA"
2012,32.50979,1.30452,1,4,"B","Uganda",NA,"UGA"
2012,32.50979,1.30452,1,9.1,"B","Uganda",NA,"UGA"
2012,32.65558,1.31602,1,12.1,"B","Uganda",NA,"UGA"
2012,32.71185,1.25401,1,18.5,"B","Uganda",NA,"UGA"
2012,32.70119,1.25401,0,25.2,"B","Uganda",NA,"UGA"
2012,32.52399,1.00952,0,4.3,"B","Uganda",NA,"UGA"
2012,32.52419,1.06943,1,11.2,"B","Uganda",NA,"UGA"
2012,32.52419,1.00943,0,4.9,"B","Uganda",NA,"UGA"
2012,32.46096,1.18315,1,8.5,"B","Uganda",NA,"UGA"
2012,32.45131,1.26024,1,5,"B","Uganda",NA,"UGA"
2012,32.47053,1.83443,1,3.3,"B","Uganda",NA,"UGA"
2012,32.50823,0.90258,1,5.2,"B","Uganda",NA,"UGA"
2012,32.51888,0.88195,1,11.5,"B","Uganda",NA,"UGA"
2012,32.59241,0.8992,1,12.2,"B","Uganda",NA,"UGA"
2012,32.61689,0.95976,1,11.2,"B","Uganda",NA,"UGA"
2012,32.64896,0.88111,1,9.5,"B","Uganda",NA,"UGA"
2012,32.69799,0.68842,1,9.2,"B","Uganda",NA,"UGA"
2012,32.59055,0.70516,1,7,"B","Uganda",NA,"UGA"
2012,32.52957,0.86144,1,5.3,"B","Uganda",NA,"UGA"
2012,32.50804,0.78116,1,4.8,"B","Uganda",NA,"UGA"
2012,32.50742,0.73858,1,2.1,"B","Uganda",NA,"UGA"
2012,32.51058,0.70804,1,3.6,"B","Uganda",NA,"UGA"
2012,32.49046,0.55729,1,3.5,"B","Uganda",NA,"UGA"
2012,32.44646,0.64733,1,5.3,"B","Uganda",NA,"UGA"
2012,32.4498,0.61149,1,7.3,"B","Uganda",NA,"UGA"
2012,32.50524,0.59453,1,5.3,"B","Uganda",NA,"UGA"
2012,32.56435,0.57851,0,16.2,"B","Uganda",NA,"UGA"
2012,32.61424,0.60681,1,4.9,"B","Uganda",NA,"UGA"
2012,32.57118,0.62904,1,9.6,"B","Uganda",NA,"UGA"
2012,32.53564,0.64046,1,26.5,"B","Uganda",NA,"UGA"
2012,32.44267,0.79482,1,4.8,"B","Uganda",NA,"UGA"
2012,32.40607,0.78073,1,4.8,"B","Uganda",NA,"UGA"
2012,32.38208,0.79258,1,28.3,"B","Uganda",NA,"UGA"
2012,32.35509,0.83625,1,10.1,"B","Uganda",NA,"UGA"
2012,32.30859,0.76652,1,4.2,"B","Uganda",NA,"UGA"
2012,32.25907,0.77105,1,8.6,"B","Uganda",NA,"UGA"
2012,32.23612,0.73276,1,3.2,"B","Uganda",NA,"UGA"
2012,32.28887,0.65633,1,4.3,"B","Uganda",NA,"UGA"
2012,32.32304,0.62002,1,5.6,"B","Uganda",NA,"UGA"
2012,32.33792,0.69305,1,6,"B","Uganda",NA,"UGA"
2012,32.40635,0.84711,1,5.3,"B","Uganda",NA,"UGA"
2012,32.30358,0.48854,1,12.9,"B","Uganda",NA,"UGA"
2012,32.2177,0.86179,1,13.2,"B","Uganda",NA,"UGA"
2012,32.19078,0.90601,1,21.1,"B","Uganda",NA,"UGA"
2012,32.05308,0.00415,1,17.7,"B","Uganda",NA,"UGA"
2012,32.01859,0.17321,0,4.3,"B","Uganda",NA,"UGA"
2012,32.3587,0.92037,1,8.2,"B","Uganda",NA,"UGA"
2012,32.43377,0.73576,1,3.5,"B","Uganda",NA,"UGA"
2012,32.48169,0.72399,1,9.5,"B","Uganda",NA,"UGA"
2012,32.42711,0.67465,1,6,"B","Uganda",NA,"UGA"
2012,32.29055,0.25892,1,8.6,"B","Uganda",NA,"UGA"
2012,32.23248,0.25774,1,16.4,"B","Uganda",NA,"UGA"
2012,32.17825,0.23886,1,10.6,"B","Uganda",NA,"UGA"
2012,32.10208,0.09053,0,6.1,"B","Uganda",NA,"UGA"
2012,32.38224,0.24633,1,10.1,"B","Uganda",NA,"UGA"
2012,32.27121,0.17325,1,19.9,"B","Uganda",NA,"UGA"
2012,32.22891,0.12734,1,13.5,"B","Uganda",NA,"UGA"
2012,32.10785,0.04647,1,11.9,"B","Uganda",NA,"UGA"
2012,32.11219,0.03916,1,9.2,"B","Uganda",NA,"UGA"
2012,32.15493,0.06511,0,8.2,"B","Uganda",NA,"UGA"
2012,32.07229,0.02034,0,14.6,"B","Uganda",NA,"UGA"
2012,32.00812,0.00473,1,13.4,"B","Uganda",NA,"UGA"
2012,32.47669,0.37292,1,13.5,"B","Uganda",NA,"UGA"
2012,32.43697,0.37497,1,24.7,"B","Uganda",NA,"UGA"
2012,32.45292,0.43502,0,15.9,"B","Uganda",NA,"UGA"
2012,32.42429,0.47164,1,6.1,"B","Uganda",NA,"UGA"
2012,32.33079,0.46667,1,1,"B","Uganda",NA,"UGA"
2012,32.28434,0.5134,1,10.9,"B","Uganda",NA,"UGA"
2012,32.35401,0.49842,0,12.4,"B","Uganda",NA,"UGA"
2012,32.40801,0.53564,0,16.6,"B","Uganda",NA,"UGA"
2012,32.45323,0.52604,1,13.3,"B","Uganda",NA,"UGA"
2012,32.53525,0.43119,1,15.6,"B","Uganda",NA,"UGA"
2012,32.48954,0.25503,1,1.4,"B","Uganda",NA,"UGA"
2012,32.46669,0.1931,1,29.6,"B","Uganda",NA,"UGA"
2012,32.40694,0.15137,1,17,"B","Uganda",NA,"UGA"
2012,32.36582,0.09178,1,13.8,"B","Uganda",NA,"UGA"
2012,32.50873,0.16343,1,7.6,"B","Uganda",NA,"UGA"
2012,32.56254,0.12325,0,15.7,"B","Uganda",NA,"UGA"
2012,32.59677,0.13891,1,7.7,"B","Uganda",NA,"UGA"
2012,32.65172,0.4327,1,8.3,"B","Uganda",NA,"UGA"
2012,32.6487,0.49668,0,34.9,"B","Uganda",NA,"UGA"
2012,32.65489,0.54035,1,12,"B","Uganda",NA,"UGA"
2012,32.60791,1.52711,1,28.2,"B","Uganda",NA,"UGA"
2012,32.76288,1.61703,1,6.7,"B","Uganda",NA,"UGA"
2012,32.70906,1.57186,1,6.9,"B","Uganda",NA,"UGA"
2012,32.66378,1.51356,1,3,"B","Uganda",NA,"UGA"
2012,32.59415,1.50555,1,5.2,"B","Uganda",NA,"UGA"
2012,32.65662,1.62848,1,10,"B","Uganda",NA,"UGA"
2012,32.7093,1.66356,1,1.8,"B","Uganda",NA,"UGA"
2012,32.79486,1.69193,1,7.3,"B","Uganda",NA,"UGA"
2012,32.84628,1.71104,0,14,"B","Uganda",NA,"UGA"
2012,32.82272,1.80765,1,5.7,"B","Uganda",NA,"UGA"
2012,32.92084,1.75292,0,2.5,"B","Uganda",NA,"UGA"
2012,32.95743,1.71323,1,4.5,"B","Uganda",NA,"UGA"
2012,32.8849,1.68573,1,2,"B","Uganda",NA,"UGA"
2012,32.85121,1.63018,1,37.8,"B","Uganda",NA,"UGA"
2012,32.81336,1.5536,1,1.3,"B","Uganda",NA,"UGA"
2012,32.86334,1.59331,0,1.5,"B","Uganda",NA,"UGA"
2012,32.9,1.58952,1,7.1,"B","Uganda",NA,"UGA"
2012,32.93343,1.63493,1,3.4,"B","Uganda",NA,"UGA"
2012,32.9846,1.66507,1,4.4,"B","Uganda",NA,"UGA"
2012,32.9269,1.66847,1,0.8,"B","Uganda",NA,"UGA"
2012,33.64034,2.01124,1,0.3,"B","Uganda",NA,"UGA"
2012,33.60635,2.04435,0,3.1,"B","Uganda",NA,"UGA"
2012,33.55543,2.05844,1,2.6,"B","Uganda",NA,"UGA"
2012,33.43494,2.0488,0,8.2,"B","Uganda",NA,"UGA"
2012,33.47967,2.0829,0,3.8,"B","Uganda",NA,"UGA"
2012,33.5163,2.14002,0,2.2,"B","Uganda",NA,"UGA"
2012,33.57061,2.18459,0,4.3,"B","Uganda",NA,"UGA"
2012,33.58067,2.2177,1,1.4,"B","Uganda",NA,"UGA"
2012,33.61013,2.17435,1,2.7,"B","Uganda",NA,"UGA"
2012,33.59907,2.11639,1,1,"B","Uganda",NA,"UGA"
2012,33.64632,2.05289,1,0.6,"B","Uganda",NA,"UGA"
2012,33.66531,2.10906,1,5.4,"B","Uganda",NA,"UGA"
2012,33.64521,2.18864,0,3.6,"B","Uganda",NA,"UGA"
2012,33.71487,2.18451,0,5.5,"B","Uganda",NA,"UGA"
2012,33.78859,2.29465,1,0.3,"B","Uganda",NA,"UGA"
2012,33.80755,2.32602,0,2,"B","Uganda",NA,"UGA"
2012,33.7273,2.1617,0,3,"B","Uganda",NA,"UGA"
2012,33.71149,1.95353,0,2.9,"B","Uganda",NA,"UGA"
2012,33.87515,1.86589,0,1.6,"B","Uganda",NA,"UGA"
2012,33.93953,1.89886,0,11,"B","Uganda",NA,"UGA"
2012,33.95805,1.88842,1,5.5,"B","Uganda",NA,"UGA"
2012,33.99614,1.81869,1,0.7,"B","Uganda",NA,"UGA"
2012,34.02569,1.752,1,1.4,"B","Uganda",NA,"UGA"
2012,33.95093,1.77222,0,1.2,"B","Uganda",NA,"UGA"
2012,33.96733,1.93733,0,2.6,"B","Uganda",NA,"UGA"
2012,33.9645,1.99288,0,10.9,"B","Uganda",NA,"UGA"
2012,33.93012,2.01902,0,6,"B","Uganda",NA,"UGA"
2012,33.96069,2.02468,0,1.5,"B","Uganda",NA,"UGA"
2012,33.97661,2.08297,0,3.3,"B","Uganda",NA,"UGA"
2012,34.00453,2.10836,1,2.1,"B","Uganda",NA,"UGA"
2012,34.05909,2.05523,1,0.8,"B","Uganda",NA,"UGA"
2012,34.08696,1.98294,0,1.1,"B","Uganda",NA,"UGA"
2012,33.4422,1.91572,0,3.8,"B","Uganda",NA,"UGA"
2012,33.99427,1.91881,0,0.1,"B","Uganda",NA,"UGA"
2012,34.00931,1.86565,0,0.4,"B","Uganda",NA,"UGA"
2012,33.94542,1.83584,1,10.4,"B","Uganda",NA,"UGA"
2012,33.89792,1.72766,1,8,"B","Uganda",NA,"UGA"
2012,33.84326,1.71712,0,0.8,"B","Uganda",NA,"UGA"
2012,34.26176,1.23772,0,2.8,"B","Uganda",NA,"UGA"
2012,34.2953,1.22221,0,5,"B","Uganda",NA,"UGA"
2012,34.33567,1.2144,0,0,"B","Uganda",NA,"UGA"
2012,34.33691,1.20196,0,3.4,"B","Uganda",NA,"UGA"
2012,34.34486,1.16648,0,0.3,"B","Uganda",NA,"UGA"
2012,34.37888,1.13737,0,1,"B","Uganda",NA,"UGA"
2012,34.33697,1.13401,0,0.5,"B","Uganda",NA,"UGA"
2012,34.27844,1.15463,0,0.9,"B","Uganda",NA,"UGA"
2012,34.23928,1.2366,0,3.1,"B","Uganda",NA,"UGA"
2012,34.20716,1.22143,1,0.8,"B","Uganda",NA,"UGA"
2012,34.19341,1.18544,1,1.3,"B","Uganda",NA,"UGA"
2012,34.21473,1.19098,1,5.9,"B","Uganda",NA,"UGA"
2012,34.23965,1.21225,0,5.9,"B","Uganda",NA,"UGA"
2012,34.2565,1.157,0,0.5,"B","Uganda",NA,"UGA"
2012,34.31061,1.11335,0,2,"B","Uganda",NA,"UGA"
2012,34.33479,1.13716,0,0,"B","Uganda",NA,"UGA"
2012,34.34654,1.15014,0,2.9,"B","Uganda",NA,"UGA"
2012,34.28664,1.27951,1,1.5,"B","Uganda",NA,"UGA"
2012,34.31098,1.2666,0,0.8,"B","Uganda",NA,"UGA"
2012,34.26993,1.24251,0,0.5,"B","Uganda",NA,"UGA"
2012,34.28292,0.93881,1,1.1,"B","Uganda",NA,"UGA"
2012,34.32251,0.92126,0,0.9,"B","Uganda",NA,"UGA"
2012,34.35842,0.92465,0,0.4,"B","Uganda",NA,"UGA"
2012,34.38276,0.89986,0,0.1,"B","Uganda",NA,"UGA"
2012,34.38632,0.86292,0,1,"B","Uganda",NA,"UGA"
2012,34.36739,0.83377,0,1.3,"B","Uganda",NA,"UGA"
2012,34.35249,0.82006,0,0.5,"B","Uganda",NA,"UGA"
2012,33.30422,0.81411,0,0.8,"B","Uganda",NA,"UGA"
2012,34.26138,0.80305,0,1.3,"B","Uganda",NA,"UGA"
2012,34.27334,0.83514,0,0.2,"B","Uganda",NA,"UGA"
2012,34.25497,0.87466,0,0.6,"B","Uganda",NA,"UGA"
2012,34.28033,0.91989,0,0.5,"B","Uganda",NA,"UGA"
2012,34.25197,0.9277,0,0.4,"B","Uganda",NA,"UGA"
2012,34.31245,0.97735,1,9.9,"B","Uganda",NA,"UGA"
2012,34.33613,1.00163,1,390.8,"B","Uganda",NA,"UGA"
2012,34.27898,0.93136,0,2.6,"B","Uganda",NA,"UGA"
2012,34.31683,0.87636,0,1.6,"B","Uganda",NA,"UGA"
2012,34.32634,0.90541,0,0.8,"B","Uganda",NA,"UGA"
2012,34.26265,0.9506,1,1.6,"B","Uganda",NA,"UGA"
2012,31.48675,1.4926,0,26.6,"B","Uganda",NA,"UGA"
2012,31.4516,1.48429,0,11.2,"B","Uganda",NA,"UGA"
2012,31.418,1.42509,0,1.6,"B","Uganda",NA,"UGA"
2012,31.3271,1.44459,0,2.7,"B","Uganda",NA,"UGA"
2012,31.26567,1.41647,0,4.3,"B","Uganda",NA,"UGA"
2012,31.25526,1.44827,0,10.6,"B","Uganda",NA,"UGA"
2012,31.20784,1.42754,0,2.3,"B","Uganda",NA,"UGA"
2012,31.13323,1.37926,0,2.7,"B","Uganda",NA,"UGA"
2012,31.19427,1.35964,0,7.7,"B","Uganda",NA,"UGA"
2012,31.22397,1.28865,0,9.6,"B","Uganda",NA,"UGA"
2012,31.26926,1.23703,0,0.9,"B","Uganda",NA,"UGA"
2012,31.30489,1.277,0,5.5,"B","Uganda",NA,"UGA"
2012,31.31199,1.33303,0,4.3,"B","Uganda",NA,"UGA"
2012,31.38886,1.45593,0,15.7,"B","Uganda",NA,"UGA"
2012,31.29991,1.48477,0,2.3,"B","Uganda",NA,"UGA"
2012,31.34978,1.52472,0,0.9,"B","Uganda",NA,"UGA"
2012,31.29294,1.59305,1,2.9,"B","Uganda",NA,"UGA"
2012,31.31917,1.63837,1,4.5,"B","Uganda",NA,"UGA"
2012,31.33981,1.65633,1,26.2,"B","Uganda",NA,"UGA"
2012,31.35841,1.6611,1,31.8,"B","Uganda",NA,"UGA"
2012,31.33574,0.52474,0,0.3,"B","Uganda",NA,"UGA"
2012,31.29182,0.45175,0,1,"B","Uganda",NA,"UGA"
2012,31.26065,0.40346,1,0.5,"B","Uganda",NA,"UGA"
2012,31.20079,0.39012,0,2.2,"B","Uganda",NA,"UGA"
2012,31.17889,0.46323,0,3,"B","Uganda",NA,"UGA"
2012,31.40537,0.63393,0,0.6,"B","Uganda",NA,"UGA"
2012,31.45738,0.653,0,0.2,"B","Uganda",NA,"UGA"
2012,31.4828,0.67962,0,0.6,"B","Uganda",NA,"UGA"
2012,31.57778,0.63228,0,0.3,"B","Uganda",NA,"UGA"
2012,31.65789,0.58697,0,8.6,"B","Uganda",NA,"UGA"
2012,31.72561,0.55242,0,8.2,"B","Uganda",NA,"UGA"
2012,31.80649,0.54891,0,11.9,"B","Uganda",NA,"UGA"
2012,31.83533,0.6259,0,13.5,"B","Uganda",NA,"UGA"
2012,31.80172,0.65155,0,8.2,"B","Uganda",NA,"UGA"
2012,31.85867,0.50786,0,3.1,"B","Uganda",NA,"UGA"
2012,31.89871,0.46125,0,2.2,"B","Uganda",NA,"UGA"
2012,31.88948,0.43042,0,5.3,"B","Uganda",NA,"UGA"
2012,31.79424,0.45694,1,9,"B","Uganda",NA,"UGA"
2012,31.50549,0.50763,0,1.6,"B","Uganda",NA,"UGA"
2012,31.62945,0.4737,0,0.9,"B","Uganda",NA,"UGA"
2012,31.29454,1.172,0,1.5,"B","Uganda",NA,"UGA"
2012,31.23633,1.12403,0,9.2,"B","Uganda",NA,"UGA"
2012,31.13125,1.01986,0,5.9,"B","Uganda",NA,"UGA"
2012,30.95794,1.08606,0,2.5,"B","Uganda",NA,"UGA"
2012,30.90569,1.05714,0,7.7,"B","Uganda",NA,"UGA"
2012,30.87048,1.08815,1,7,"B","Uganda",NA,"UGA"
2012,30.82078,1.07257,1,3.3,"B","Uganda",NA,"UGA"
2012,30.84147,1.01567,0,2.7,"B","Uganda",NA,"UGA"
2012,30.83349,0.95969,0,3.7,"B","Uganda",NA,"UGA"
2012,30.77515,0.92494,1,1.4,"B","Uganda",NA,"UGA"
2012,30.68081,0.95773,0,4.5,"B","Uganda",NA,"UGA"
2012,30.60492,0.97453,0,0.5,"B","Uganda",NA,"UGA"
2012,30.66401,1.03536,0,2.1,"B","Uganda",NA,"UGA"
2012,30.72073,0.89941,0,0.9,"B","Uganda",NA,"UGA"
2012,30.85257,0.96412,1,2.7,"B","Uganda",NA,"UGA"
2012,30.88256,0.90864,0,0.4,"B","Uganda",NA,"UGA"
2012,30.99469,0.86554,0,0.6,"B","Uganda",NA,"UGA"
2012,31.05628,0.78618,0,1.3,"B","Uganda",NA,"UGA"
2012,31.21315,0.77311,0,1.3,"B","Uganda",NA,"UGA"
2012,31.33322,0.72452,1,1.5,"B","Uganda",NA,"UGA"
2012,31.48963,1.6913,1,9.2,"B","Uganda",NA,"UGA"
2012,31.76275,1.67427,0,2.8,"B","Uganda",NA,"UGA"
2012,31.79712,1.71592,1,6.6,"B","Uganda",NA,"UGA"
2012,31.763,1.7527,0,8.7,"B","Uganda",NA,"UGA"
